"Data Source","World Development Indicators",

"Last Updated Date","2022-02-15",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Slovak Republic","SVK","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.39243508388981","5.08514292220223","6.34048444430796","7.35454365758515","7.52293814789735","9.5683288614358","11.0149126798915","11.1476492170218","11.1585917745426","10.7371631057106","11.7654024550218","10.6363648542787","9.91223587308329","9.99731550559099",
"Slovak Republic","SVK","Merchandise exports (current US$)","TX.VAL.MRCH.CD.WT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5460000000","6690000000","8580000000","8830000000","9635000000","10724000000","10211000000","11832000000","12595000000","14405000000","21837000000","27745000000","31795000000","41967000000","58671000000","71242000000","56245000000","65957000000","79736000000","80721000000","85701000000","86227000000","75146000000","77060000000","83414000000","93425000000","89509000000","86104000000",
"Slovak Republic","SVK","Computer, communications and other services (% of commercial service imports)","TM.VAL.OTHR.ZS.WT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.6196814961189","66.7658471053098","60.2484392788494","47.0355324836412","55.9078018091361","55.7797458178078","55.1072235485034","54.0869019614778","48.169461525124","47.7742013685602","43.1640856474221","","","","","39.0067417284212","41.7459484429564","37.4140087994799","35.2351491340306","33.9123126388781","43.7221357868789","43.4601377790726","42.9842449725668","45.9124982279122","44.8027507858373","44.4715892632397","45.1749503086945","51.9838076409756",
"Slovak Republic","SVK","Manufactures imports (% of merchandise imports)","TM.VAL.MANF.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.9791852306633","69.611398067359","71.059611349253","71.3803191365697","77.4017762902503","75.2757665219203","71.3026016278128","73.7459766387476","75.998329372787","78.5704396687615","77.2724762266881","75.2853161237156","76.2802624095797","79.0719359159774","77.1285175470625","77.5084138651465","75.4465350030458","74.2897965693139","75.192500649765","76.2828439789409","79.2151861160288","81.9378345224691","83.4393011071087","82.0441866391532","81.8486346471399","82.3631472728505","82.6102873883975",
"Slovak Republic","SVK","Tariff rate, applied, weighted mean, all products (%)","TM.TAX.MRCH.WM.AR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.59","3.77","4.8","4.5","4.18","3.79","4.16","6.28","4.4","3.66","3.47","3.48","2.41","3.37","2.45","2.52","2.24","2.46","2.3","2.24","1.72","1.85","2.13","1.59","1.46","1.49","2.03","2.02","2.09","1.96","1.83","1.84","1.48",
"Slovak Republic","SVK","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.334849164367","65.9626148086837","67.1435824237019","71.4591718349334","77.0951358537749","79.7226670179819","70.6949354709174","84.3059294242989","88.953129135685","88.1545678350902","94.7527378465381","100.47963576989","105.639368435364","123.138653609273","138.225978253972","144.542360174656","125.797493581416","146.144962134266","160.948693036471","167.798000216386","170.09719854428","166.189358020991","167.021270527856","169.326120933867","173.42860619525","176.510845440447","170.500132529266","162.179177454281",
"Slovak Republic","SVK","Rural population growth (annual %)","SP.RUR.TOTL.ZG","","2.25469067141979","-0.0551720364400729","-0.156033807870063","-0.158742957465274","-0.232555416548927","-0.336340326242859","-0.439343340778009","-0.546945504966935","-0.572356828971515","-0.938362268622938","-1.20557133212541","-0.980113902093625","-0.905300693427149","-0.891705672481921","-0.921791943986854","-0.96072913017331","-1.00115556395781","-1.08953664726792","-1.16303081575994","-1.38100560927115","-0.673179895146816","-0.20969390752497","-0.267073930800754","-0.316359840166954","-0.335668298892456","-0.400576490663388","-0.471380785518014","-0.506613359263463","-0.563664870189366","-0.614384733843475","-0.58894745290884","0.173490523770474","0.52023268849116","0.534736947336421","0.43307805264755","0.351924509343107","0.322393915381627","0.273976563952645","0.241728334360388","0.00407049935331803","-0.0231955840379842","0.305225052315478","0.274616642647062","0.318931463545179","0.347911374325025","0.343825072141429","0.367269966811944","0.420482206235819","0.469063216646718","0.701930502858261","0.711994685921019","0.476877922816312","0.413205464598542","0.401876982663192","0.336033933984619","0.308762974674291","0.274148196110307","0.192572421584872","0.128823102563438","0.0187802728446084",
"Slovak Republic","SVK","Age dependency ratio, young (% of working-age population)","SP.POP.DPND.YG","50.9439076355204","50.7125006667012","50.6510323411619","50.5620188162547","50.1659246507764","49.3483310527982","48.5756333901173","47.4070211447827","45.9889558089706","44.6075131751044","43.4473661312497","42.435353964275","41.7060482068914","41.2098253454613","40.8372556269507","40.5431104952006","40.6931143059865","40.8141630480705","40.9483197310024","41.1191494323745","41.296901065943","41.4040744125934","41.4439378948501","41.4374644622416","41.4045851265789","41.3451246741052","41.0884425543041","40.8919065232352","40.6281355449761","40.1588027984887","39.4398996047568","38.743846269976","37.7844920071708","36.6470669614181","35.4555978686886","34.2708221133132","33.184330633598","32.0466116294775","30.8836279269805","29.718009743077","28.5722469954521","27.3602612705671","26.2793550601945","25.2975206829389","24.3763449503178","23.5147644196998","22.8899061996186","22.328032565881","21.8514353145479","21.485750213865","21.2360606253634","21.1954103403663","21.1754333911291","21.214688309773","21.3495763997637","21.5825418720137","21.7422020329372","22.0429118822539","22.4101970983702","22.7346512662351","22.9581337998653",
"Slovak Republic","SVK","Population ages 65-69, male (% of male population)","SP.POP.6569.MA.5Y","2.316509361947","2.45455339364092","2.6412867682777","2.85145083392241","3.05110542201921","3.22261460615873","3.32254168691341","3.40465846027277","3.4779721344232","3.54781471628814","3.61390355271227","3.62554932901406","3.61933423979342","3.60963958935938","3.61674743495233","3.64828588526973","3.66653349156341","3.7283882346534","3.77796311910374","3.7352185258951","3.56729138392006","3.26085550411614","2.83800960219754","2.41919835182605","2.16940614279167","2.16548844914748","2.35131538419478","2.7230893250386","3.15777275850377","3.49874593575895","3.67324975564742","3.6882253340567","3.58769545835996","3.43483216243907","3.30857360609246","3.24591021276986","3.21506122335212","3.22829385211704","3.26024437911259","3.2759693848752","3.25967550479236","3.21183016288641","3.14026421912463","3.06914755107355","3.03083081913139","3.04155490191509","3.08178273040104","3.16107929004573","3.2715258755144","3.40237996698224","3.54869068523534","3.6882823720207","3.8356048666037","3.9980579558846","4.18881506090808","4.41365220690183","4.65985303017073","4.93325091120979","5.20446544959562","5.43400314622966","5.6014360090864",
"Slovak Republic","SVK","Population ages 25-29, male (% of male population)","SP.POP.2529.MA.5Y","7.21024548931489","7.07243135061954","6.88708107356418","6.68276874101671","6.51204900919295","6.41066230019033","6.37890265947142","6.40929617097645","6.48366169186638","6.57347801765926","6.66641058635988","6.84953549172981","7.03130804125053","7.22367958425317","7.45236340031317","7.72659656322134","8.02550698238195","8.37449361334892","8.7219176440288","8.99430925571704","9.15206974588242","9.21689016669928","9.17513870175558","9.05281902427144","8.89173343585352","8.71945513235977","8.54888598403924","8.36445424227539","8.17308874061699","7.97633060647573","7.77779198244613","7.57747354479478","7.37402511413767","7.19811100929793","7.09671612867398","7.0984072079346","7.19052224556007","7.38300716037805","7.64603932828545","7.93097714239511","8.20461140829211","8.49032956140508","8.76379433135707","9.00263681785797","9.17801160906251","9.27125625172638","9.25253156673241","9.14555376868524","8.97920095833965","8.7999523517904","8.63724677482792","8.4790255423233","8.33752531359944","8.20540231692853","8.06800770642758","7.9165489808853","7.77297353280588","7.62231043100279","7.45656067825149","7.26188804647295","7.03063669113053",
